TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2019-06-10 16:46:53.081,0.8173141,0.14419127,-0.36775365,1.1189264,0.6236962,0.19063419,-0.071125604,0.94864726,1.036283,0.80947053,0.5855944,0.96426886,0.786878,1.3506935,1.3509235,1.020238,0.519141,1.233916,1.4775324,0.7982486,877.5824,857.4359,858.24176,836.8865,819.15753,0.396484375,-0.0926513671875,0.90936279296875,1.016845703125,1.906585693359375,2.572021484375,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:54.103,0.9504314,-0.10917391,-0.44586816,1.2946976,0.8184447,-0.35006037,-0.20070313,1.1436355,1.036283,0.35314706,0.79871607,0.9546347,0.7825293,1.1616085,1.217043,0.993917,0.51251066,1.1655154,1.3070294,0.84349126,861.4652,860.2564,866.7033,835.2747,883.6264,0.41094970703125,-0.09295654296875,0.90277099609375,-0.530853271484375,1.772003173828125,1.8243408203125,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:55.127,0.9504314,0.06459003,-0.45010996,0.03889072,0.8184447,-0.15512666,0.020160936,0.45130688,1.036283,0.82546043,0.7879858,0.67274344,0.7825293,1.4276791,1.2858347,0.89396584,0.51251066,1.2124159,1.1316563,0.7160628,825.2015,852.6007,831.6484,836.8865,834.87177,0.4169921875,-0.09661865234375,0.90081787109375,-0.276641845703125,2.071075439453125,2.923431396484375,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:56.141,0.19062544,-0.40663496,-0.31861666,0.37182546,-0.009627063,0.061681464,-0.20501572,0.41008854,0.22118382,0.8389794,0.5986358,0.7150961,0.7175974,1.5082854,1.3431429,0.913742,0.5187108,1.3674716,1.3118292,0.6477155,813.1135,832.8571,877.5824,850.58606,823.5897,0.412841796875,-0.0916748046875,0.8955078125,0.082244873046875,3.013153076171875,3.39447021484375,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:57.160,0.07644488,-0.7449094,-0.4999968,0.5618473,0.065141305,-0.17767754,-0.22856224,0.33267948,0.46614465,0.5932328,0.5915312,0.651611,0.65473884,1.5463285,1.4234893,0.9111235,0.43601462,1.2629937,1.3607471,0.6078975,806.6667,849.3773,865.89746,834.4689,867.50916,0.39703369140625,-0.08026123046875,0.91607666015625,0.64300537109375,5.2935791015625,3.45428466796875,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:58.173,0.21883081,-0.45965612,-0.56749463,0.6172305,0.49683246,-0.23649825,-0.40082955,0.65288144,0.81322664,0.6532047,0.3600771,0.8110403,0.76041895,1.5190034,1.3674682,0.93515825,0.29652974,1.1080073,1.3484769,0.60967183,870.32965,826.0073,864.2857,832.8571,866.7033,0.3887939453125,-0.092529296875,0.91546630859375,0.13458251953125,2.923431396484375,3.072967529296875,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:59.184,1.4193677,-0.4462897,-0.54796636,0.9033794,0.9352958,-0.13590726,-0.31039444,0.7854039,1.3714459,0.7928047,0.608008,0.86241496,0.9028337,1.5246153,1.3218653,1.0492336,0.430156,1.0536008,1.3311157,0.52106,807.47253,859.85345,871.9414,833.663,817.9487,0.3817138671875,-0.08740234375,0.9176025390625,0.291595458984375,2.115936279296875,3.102874755859375,1,1.0,1.0,1.0,1.0,90.55
2019-06-10 16:46:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-06-10 16:47:00.194,2.1158805,-0.2650135,-0.68613195,0.95848435,1.4047976,-0.035473432,-0.3598661,0.36458635,1.447853,0.89933,0.5668592,0.68630296,1.1385795,1.4069359,1.4633443,0.9292065,0.71295106,1.2123297,1.4601712,0.58614767,840.10986,847.3626,814.7253,848.5714,848.5714,0.38287353515625,-0.0863037109375,0.9158935546875,-0.2691650390625,2.332763671875,2.056121826171875,1,1.0,1.0,1.0,1.0,90.53
2019-06-10 16:47:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
